	Effect	variable	value
79323	Syn	BrL	0.8242280285035629
79324	Syn	BrL	0.5308641975308642
79325	Rec	BrL	0.014669926650366746
79326	Syn	BrL	0.2310126582278481
79327	Rec	BrL	0.5306122448979592
79328	Syn	BrL	0.2275862068965517
79329	Rec	BrL	0.4625850340136055
79330	Syn	BrL	0.30201342281879195
79331	Syn	BrL	0.21875
79332	Rec	BrL	0.30985915492957744
79333	Syn	BrL	0.061728395061728385
79334	Rec	BrL	0.14666666666666667
79335	Rec	BrL	0.4937106918238994
79336	Rec	BrL	0.27419354838709675
79337	Rec	BrL	0.22
79338	Rec	BrL	0.2564102564102564
79339	Rec	BrL	0.7
79340	Rec	BrL	0.676056338028169
79341	Syn	BrL	0.4578313253012048
79342	Rec	BrL	0.3125
79343	Rec	BrL	0.3835616438356164
79344	Rec	BrL	0.4090909090909091
79345	Rec	BrL	0.6229508196721312
79346	Rec	BrL	0.3684210526315789
79347	Rec	BrL	0.10432569974554708
79348	Syn	BrL	0.09285714285714286
79349	Syn	BrL	0.16666666666666666
79350	Syn	BrL	0.047619047619047616
79351	Rec	BrL	0.11515151515151514
79352	Syn	BrL	0.4868421052631579
79353	Rec	BrL	0.4273743016759777
79354	Rec	BrL	0.5756302521008403
79355	Rec	BrL	0.17465753424657535
79356	Rec	BrL	0.5931372549019608
79357	Rec	BrL	0.3904761904761905
79358	Syn	BrL	0.1271186440677966
79359	Syn	BrL	0.17142857142857146
79360	Syn	BrL	0.19166666666666668
79361	Rec	BrL	0.14814814814814814
79362	Rec	BrL	0.03636363636363636
79363	Syn	BrL	0.7443609022556391
79364	Syn	BrL	0.11607142857142858
79365	Syn	BrL	0.1176470588235294
79366	Rec	BrL	0.16964285714285715
79367	Rec	BrL	0.1827956989247312
79368	Syn	BrL	0.3096446700507614
79369	Rec	BrL	0.5911330049261084
79370	Rec	BrL	0.90722761596548
79371	Rec	BrL	0.4153846153846154
79372	Syn	BrL	0.296875
79373	Rec	BrL	0.28800000000000003
79374	Rec	BrL	0.4177215189873418
79375	Syn	BrL	0.3377483443708609
79376	Rec	BrL	0.3458149779735683
79377	Rec	BrL	0.1195219123505976
79378	Rec	BrL	0.25
79379	Rec	BrL	0.35294117647058826
79380	Rec	BrL	0.33825338253382536
79381	Rec	BrL	0.0449438202247191
79382	Rec	BrL	0.05681818181818181
79383	Rec	BrL	0.18895027624309396
79384	Rec	BrL	0.2713270142180095
79385	Syn	BrL	0.19339622641509435
79386	Rec	BrL	0.20108695652173916
79387	Rec	BrL	0.2774193548387097
79388	Rec	BrL	0.4588235294117647
79389	Syn	BrL	0.3176470588235294
79390	Rec	BrL	0.3163841807909605
79391	Rec	BrL	0.1509433962264151
79392	Syn	BrL	0.1728395061728395
79393	Rec	BrL	0.12345679012345677
79394	Syn	BrL	0.2432432432432433
79395	Rec	BrL	0.36666666666666653
79396	Rec	BrL	0.19444444444444445
79397	Rec	BrL	0.5679012345679012
79398	Syn	BrL	0.10344827586206896
79399	Rec	BrL	0.3045267489711934
79400	Syn	BrL	0.07267441860465118
79401	Syn	BrL	0.08651911468812877
79402	Syn	BrL	0.3170731707317073
79403	Rec	BrL	0.93026706231454
79404	Rec	BrL	0.4869831546707504
79405	Syn	BrL	0.5684210526315789
79406	Rec	BrL	0.2637362637362637
79407	Rec	BrL	0.14857142857142858
79408	Syn	BrL	0.07929515418502202
79409	Syn	BrL	0.1431297709923664
79410	Rec	BrL	0.7148080438756855
79411	Rec	BrL	0.07430997876857749
79412	Rec	BrL	0.1927710843373494
79413	Syn	BrL	0.04444444444444445
79414	Syn	BrL	0.2692307692307692
79415	Syn	BrL	0.04
79416	Rec	BrL	0.17105263157894735
79417	Syn	BrL	0.16853932584269662
79418	Syn	BrL	0.049504950495049514
79419	Rec	BrL	0.43373493975903615
79420	Syn	BrL	0.08235294117647059
79421	Rec	BrL	0.14285714285714285
79422	Rec	BrL	0.559322033898305
79423	Rec	BrL	0.14634146341463414
79424	Rec	BrL	0.2395833333333333
79425	Syn	BrL	0.5197215777262181
79426	Rec	BrL	0.4419889502762431
79427	Rec	BrL	0.275626423690205
79428	Rec	BrL	0.2693409742120344
79429	Rec	BrL	0.21568627450980396
79430	Rec	BrL	0.7951807228915663
79431	Syn	BrL	0.32558139534883723
79432	Rec	BrL	0.6785714285714286
79433	Rec	BrL	0.17117117117117114
79434	Rec	BrL	0.10714285714285714
79435	Rec	BrL	0.4642857142857143
79436	Rec	BrL	0.19693654266958424
79437	Rec	BrL	0.2488636363636364
79438	Syn	BrL	0.3972310969116081
79439	Rec	BrL	0.1638608305274972
79440	Rec	BrL	0.038461538461538464
79441	Rec	BrL	0.13186813186813187
79442	Rec	BrL	0.15151515151515152
79443	Rec	BrL	0.26153846153846155
79444	Rec	BrL	0.6198347107438017
79445	Syn	BrL	0.13333333333333333
79446	Rec	BrL	0.5681818181818182
79447	Syn	BrL	0.2058823529411765
79448	Rec	BrL	0.16477272727272727
79449	Rec	BrL	0.06575342465753424
79450	Rec	BrL	0.21451104100946367
79451	Rec	BrL	0.0955223880597015
79452	Rec	BrL	0.4364471669218989
79453	Rec	BrL	0.8930307941653159
79454	Rec	BrL	0.3735763097949886
79455	Rec	BrL	0.4254807692307692
79456	Rec	BrL	0.11864406779661014
79457	Rec	BrL	0.5061728395061729
79458	Syn	BrL	0.4150943396226415
79459	Rec	BrL	0.11320754716981132
79460	Rec	BrL	0.3088235294117647
79461	Rec	BrL	0.28225806451612906
79462	Rec	BrL	0.1044776119402985
79463	Rec	BrL	0.3972602739726027
79464	Rec	BrL	0.7058823529411765
79465	Rec	BrL	0.4509803921568628
79466	Rec	BrL	0.0576923076923077
79467	Rec	BrL	0.1153846153846154
79468	Rec	BrL	0.3611111111111111
79469	Syn	BrL	0.5904761904761905
79470	Rec	BrL	0.4086021505376344
79471	Rec	BrL	0.09523809523809523
79472	Rec	BrL	0.4680851063829787
79473	Rec	BrL	0.3082706766917293
79474	Rec	BrL	0.5904761904761905
79475	Rec	BrL	0.2065217391304348
79476	Syn	BrL	0.4358974358974359
79477	Syn	BrL	0.34177215189873417
79478	Rec	BrL	0.24907063197026025
79479	Rec	BrL	0.5343511450381679
79480	Rec	BrL	0.378125
79481	Rec	BrL	0.8201219512195121
79482	Rec	BrL	0.3958333333333333
79483	Rec	BrL	0.649546827794562
79484	Rec	BrL	0.6753731343283582
79485	Rec	BrL	0.1867612293144208
79486	Syn	BrL	0.4936708860759494
79487	Rec	BrL	0.2075471698113208
79488	Rec	BrL	0.34375
79489	Rec	BrL	0.11949685534591195
79490	Rec	BrL	0.3588235294117647
79491	Rec	BrL	0.07407407407407407
79492	Rec	BrL	0.09090909090909093
79493	Rec	BrL	0.014218009478672985
79494	Syn	BrL	0.2668918918918919
79495	Syn	BrL	0.11578947368421053
79496	Rec	BrL	0.8671171171171171
79497	Rec	BrL	0.34810126582278483
79498	Syn	BrL	0.2363636363636364
79499	Rec	BrL	0.3140495867768595
79500	Rec	BrL	0.3353658536585366
79501	Rec	BrL	0.21875
79502	Rec	BrL	0.27586206896551724
79503	Rec	BrL	0.35714285714285715
79504	Rec	BrL	0.3898305084745763
79505	Syn	BrL	0.5789473684210527
79506	Rec	BrL	0.5223880597014925
79507	Rec	BrL	0.08
79508	Rec	BrL	0.05681818181818181
79509	Rec	BrL	0.7181208053691275
79510	Rec	BrL	0.4180327868852459
79511	Rec	BrL	0.375
79512	Rec	BrL	0.2
79513	Syn	BrL	0.2895927601809955
79514	Rec	BrL	0.639344262295082
79515	Rec	BrL	0.8649789029535865
79516	Rec	BrL	0.4008179959100204
79517	Rec	BrL	0.4134419551934827
79518	Rec	BrL	0.27722772277227725
79519	Rec	BrL	0.17891373801916932
79520	Rec	BrL	0.2342857142857143
79521	Rec	BrL	0.13636363636363635
79522	Rec	BrL	0.27586206896551724
79523	Syn	BrL	0.3956834532374101
79524	Rec	BrL	0.5071428571428571
79525	Rec	BrL	0.2419354838709677
79526	Rec	BrL	0.2359550561797753
79527	Rec	BrL	0.17600000000000002
79528	Syn	BrL	0.38926174496644295
79529	Syn	BrL	0.2047244094488189
79530	Rec	BrL	0.15384615384615385
79531	Rec	BrL	0.2684563758389262
79532	Rec	BrL	0.0481283422459893
79533	Rec	BrL	0.1
79534	Rec	BrL	0.125
79535	Rec	BrL	0.4722222222222222
79536	Rec	BrL	0.27450980392156865
79537	Rec	BrL	0.0576923076923077
79538	Rec	BrL	0.3076923076923077
79539	Syn	BrL	0.125
79540	Rec	BrL	0.4764705882352941
79541	Rec	BrL	0.27631578947368424
79542	Rec	BrL	0.4761904761904762
79543	Rec	BrL	0.35897435897435903
79544	Rec	BrL	0.2909090909090909
79545	Syn	BrL	0.17094017094017094
79546	Rec	BrL	0.42424242424242425
79547	Rec	BrL	0.204
79548	Rec	BrL	0.17874396135265697
79549	Rec	BrL	0.27702702702702703
79550	Rec	BrL	0.4935064935064935
79551	Rec	BrL	0.4736842105263158
79552	Rec	BrL	0.2753623188405797
79553	Syn	BrL	0.12318840579710146
79554	Rec	BrL	0.16911764705882354
79555	Rec	BrL	0.15873015873015872
79556	Rec	BrL	0.4485981308411215
79557	Rec	BrL	0.3089430894308943
79558	Rec	BrL	0.376
79559	Rec	BrL	0.2
79560	Rec	BrL	0.21818181818181814
79561	Rec	BrL	0.128
79562	Syn	BrL	0.043333333333333335
79563	Rec	BrL	0.0145985401459854
79564	Rec	BrL	0.4871794871794872
79565	Rec	BrL	0.2857142857142857
79566	Rec	BrL	0.25806451612903225
79567	Rec	BrL	0.14414414414414414
79568	Rec	BrL	0.23728813559322035
79569	Rec	BrL	0.20408163265306126
79570	Rec	BrL	0.14583333333333334
79571	Rec	BrL	0.6571428571428571
79572	Rec	BrL	0.1176470588235294
79573	Rec	BrL	0.3018867924528302
79574	Syn	BrL	0.1724137931034483
79575	Rec	BrL	0.4830508474576271
79576	Rec	BrL	0.15824915824915825
79577	Rec	BrL	0.22823779193205945
79578	Rec	BrL	0.6166306695464363
79579	Rec	BrL	0.12844036697247707
79580	Syn	BrL	0.1263157894736842
79581	Rec	BrL	0.25675675675675674
79582	Syn	BrL	0.3333333333333333
79583	Rec	BrL	0.5920000000000001
79584	Syn	BrL	0.17256637168141592
79585	Rec	BrL	0.2857142857142857
79586	Rec	BrL	0.2
79587	Syn	BrL	0.1590909090909091
79588	Rec	BrL	0.03571428571428571
79589	Rec	BrL	0.2361111111111111
79590	Rec	BrL	0.03333333333333333
79591	Rec	BrL	0.15625
79592	Rec	BrL	0.3157894736842105
79593	Rec	BrL	0.3
79594	Syn	BrL	0.19444444444444445
79595	Rec	BrL	0.16071428571428573
79596	Rec	BrL	0.5272727272727272
79597	Rec	BrL	0.3023255813953488
79598	Rec	BrL	0.56
79599	Syn	BrL	0.46
79600	Rec	BrL	0.21621621621621626
79601	Rec	BrL	0.4324324324324325
79602	Rec	BrL	0.19186046511627908
79603	Rec	BrL	0.1271186440677966
79604	Syn	BrL	0.1896551724137931
79605	Rec	BrL	0.14977973568281938
79606	Rec	BrL	0.4489795918367347
79607	Rec	BrL	0.2796610169491525
79608	Syn	BrL	0.3762376237623761
79609	Syn	BrL	0.07547169811320754
79610	Rec	BrL	0.18565400843881855
79611	Rec	BrL	0.2746212121212121
79612	Rec	BrL	0.6162361623616236
79613	Rec	BrL	0.5619834710743802
79614	Rec	BrL	0.3277310924369748
79615	Rec	BrL	0.2647058823529412
79616	Syn	BrL	0.5483870967741935
79617	Rec	BrL	0.5333333333333333
79618	Syn	BrL	0.9032258064516128
79619	Syn	BrL	0.03636363636363636
79620	Rec	BrL	0.2564102564102564
79621	Rec	BrL	0.17777777777777778
79622	Rec	BrL	0.4677419354838709
79623	Rec	BrL	0.2
79624	Syn	BrL	0.3611111111111111
79625	Syn	BrL	0.10810810810810813
79626	Rec	BrL	0.2
79627	Syn	BrL	0.2432432432432433
79628	Rec	BrL	0.4805194805194805
79629	Rec	BrL	0.2524271844660194
79630	Syn	BrL	0.19491525423728812
79631	Rec	BrL	0.05098039215686274
79632	Rec	BrL	0.2149122807017544
79633	Syn	BrL	0.16379310344827586
79634	Rec	BrL	0.5384615384615384
79635	Syn	BrL	0.1717171717171717
79636	Rec	BrL	0.2573099415204678
79637	Rec	BrL	0.1813186813186813
79638	Syn	BrL	0.2346368715083799
79639	Syn	BrL	0.17857142857142858
79640	Syn	BrL	0.275
79641	Rec	BrL	0.37735849056603776
79642	Rec	BrL	0.7661290322580645
79643	Rec	BrL	0.2653061224489796
79644	Syn	BrL	0.12698412698412698
79645	Rec	BrL	0.4723926380368098
79646	Syn	BrL	0.4069767441860465
79647	Rec	BrL	0.2840909090909091
79648	Rec	BrL	0.21348314606741567
79649	Rec	BrL	0.25555555555555554
79650	Rec	BrL	0.18811881188118806
79651	Syn	BrL	0.6275862068965518
79652	Rec	BrL	0.3939393939393939
79653	Syn	BrL	0.1951219512195122
79654	Syn	BrL	0.4049586776859504
79655	Syn	BrL	0.2818181818181818
79656	Rec	BrL	0.10256410256410256
79657	Rec	BrL	0.4177215189873418
79658	Rec	BrL	0.5683760683760684
79659	Syn	BrL	0.09219858156028367
79660	Rec	BrL	0.13245033112582782
79661	Rec	BrL	0.4696969696969697
79662	Rec	BrL	0.13636363636363635
79663	Rec	BrL	0.34502923976608185
79664	Rec	BrL	0.4412955465587045
79665	Rec	BrL	0.20081967213114754
79666	Rec	BrL	0.5221238938053098
79667	Syn	BrL	0.3758389261744967
79668	Rec	BrL	0.6602564102564102
79669	Rec	BrL	0.23728813559322035
79670	Rec	BrL	0.783625730994152
79671	Rec	BrL	0.273972602739726
79672	Rec	BrL	0.6442953020134228
79673	Rec	BrL	0.3575685339690107
79674	Syn	BrL	0.2338611449451888
79675	Rec	BrL	0.35670356703567035
79676	Syn	BrL	0.12300683371298406
79677	Rec	BrL	0.5
79678	Rec	BrL	0.2966507177033493
79679	Syn	BrL	0.09813084112149532
79680	Rec	BrL	0.017241379310344827
79681	Syn	BrL	0.3609022556390977
79682	Rec	BrL	0.1092436974789916
79683	Syn	BrL	0.15267175572519084
79684	Rec	BrL	0.6896551724137931
79685	Rec	BrL	0.3916083916083916
79686	Rec	BrL	0.4409448818897638
79687	Rec	BrL	0.6639344262295082
79688	Syn	BrL	0.17391304347826084
79689	Syn	BrL	0.404040404040404
79690	Rec	BrL	0.07142857142857142
79691	Rec	BrL	0.5194805194805194
79692	Rec	BrL	0.025
79693	Rec	BrL	0.05263157894736842
79694	Rec	BrL	0.3333333333333333
79695	Syn	BrL	0.1044776119402985
79696	Rec	BrL	0.09090909090909093
79697	Rec	BrL	0.2419354838709677
79698	Rec	BrL	0.28205128205128205
79699	Rec	BrL	0.2397959183673469
79700	Syn	BrL	0.3145161290322581
79701	Syn	BrL	0.7215189873417721
79702	Rec	BrL	0.17037037037037034
79703	Syn	BrL	0.2542372881355932
79704	Rec	BrL	0.476923076923077
79705	Rec	BrL	0.42857142857142855
79706	Rec	BrL	0.23545706371191136
79707	Syn	BrL	0.17346938775510204
79708	Rec	BrL	0.44166666666666665
79709	Rec	BrL	0.1744186046511628
79710	Syn	BrL	0.2634730538922156
79711	Syn	BrL	0.10857142857142857
79712	Rec	BrL	0.16853932584269662
79713	Rec	BrL	0.1956521739130435
79714	Rec	BrL	0.1146788990825688
79715	Rec	BrL	0.5952380952380952
79716	Rec	BrL	0.4566037735849057
79717	Syn	BrL	0.21978021978021975
79718	Syn	BrL	0.17083333333333334
79719	Rec	BrL	0.582010582010582
79720	Rec	BrL	0.045045045045045036
79721	Rec	BrL	0.12096774193548387
79722	Rec	BrL	0.5047619047619047
79723	Rec	BrL	0.014388489208633094
79724	Rec	BrL	0.3088235294117647
79725	Rec	BrL	0.5533333333333333
79726	Rec	BrL	0.3064516129032258
79727	Rec	BrL	0.20930232558139536
79728	Syn	BrL	0.20535714285714285
79729	Rec	BrL	0.3636363636363637
79730	Rec	BrL	0.2857142857142857
79731	Syn	BrL	0.26956521739130435
79732	Rec	BrL	0.4230769230769231
79733	Syn	BrL	0.2472324723247233
79734	Syn	BrL	0.5615942028985508
79735	Rec	BrL	0.4066852367688023
79736	Rec	BrL	0.5272206303724928
79737	Rec	BrL	0.31921824104234525
79738	Rec	BrL	0.20597652081109924
79739	Rec	BrL	0.2827225130890053
79740	Rec	BrL	0.30851063829787234
79741	Rec	BrL	0.17884405670665213
79742	Rec	BrL	0.2710059171597633
79743	Syn	BrL	0.13665943600867678
79744	Syn	BrL	0.17538126361655773
79745	Syn	BrL	0.35599078341013823
79746	Syn	BrL	0.25735294117647056
79747	Syn	BrL	0.2153846153846154
79748	Syn	BrL	0.1839080459770115
79749	Syn	BrL	0.18181818181818185
79750	Rec	BrL	0.2380952380952381
79751	Rec	BrL	0.12698412698412698
79752	Syn	BrL	0.10559006211180123
79753	Rec	BrL	0.3104575163398693
79754	Rec	BrL	0.0958904109589041
79755	Rec	BrL	0.5833333333333334
79756	Rec	BrL	0.4545454545454545
79757	Rec	BrL	0.24183006535947715
79758	Rec	BrL	0.1375
79759	Rec	BrL	0.1590909090909091
79760	Rec	BrL	0.25806451612903225
79761	Rec	BrL	0.35526315789473684
79762	Syn	BrL	0.3779527559055118
79763	Syn	BrL	0.11920529801324505
79764	Rec	BrL	0.5782312925170068
79765	Rec	BrL	0.3448275862068966
79766	Rec	BrL	0.3253012048192771
79767	Rec	BrL	0.6357142857142857
79768	Rec	BrL	0.11428571428571427
79769	Rec	BrL	0.5571428571428572
79770	Rec	BrL	0.2786885245901639
79771	Rec	BrL	0.5666666666666667
79772	Rec	BrL	0.5289256198347108
79773	Syn	BrL	0.4246575342465753
79774	Syn	BrL	0.20833333333333331
79775	Rec	BrL	0.2827586206896552
79776	Syn	BrL	0.39166666666666666
79777	Rec	BrL	0.7695473251028807
79778	Rec	BrL	0.4841269841269841
79779	Syn	BrL	0.2764227642276423
79780	Rec	BrL	0.3425925925925926
79781	Syn	BrL	0.1875
79782	Rec	BrL	0.12745098039215685
79783	Syn	BrL	0.456896551724138
79784	Syn	BrL	0.2616822429906542
79785	Syn	BrL	0.08974358974358974
79786	Rec	BrL	0.1566265060240964
79787	Rec	BrL	0.0989010989010989
79788	Rec	BrL	0.2073170731707317
79789	Rec	BrL	0.3
79790	Rec	BrL	0.2318840579710145
79791	Rec	BrL	0.3431372549019608
79792	Rec	BrL	0.1935483870967742
79793	Syn	BrL	0.20560747663551399
79794	Rec	BrL	0.42105263157894735
79795	Syn	BrL	0.4428571428571429
79796	Rec	BrL	0.30985915492957744
79797	Rec	BrL	0.03773584905660377
79798	Syn	BrL	0.0505050505050505
79799	Rec	BrL	0.06194690265486725
79800	Rec	BrL	0.08849557522123894
79801	Rec	BrL	0.8035714285714286
79802	Rec	BrL	0.5284848484848484
79803	Rec	BrL	0.5586592178770949
79804	Rec	BrL	0.20212765957446807
79805	Rec	BrL	0.4555555555555556
79806	Rec	BrL	0.2696629213483146
79807	Rec	BrL	0.03125
79808	Rec	BrL	0.35294117647058826
79809	Rec	BrL	0.5363128491620112
79810	Syn	BrL	0.22360953461975028
79811	Rec	BrL	0.09794437726723096
79812	Rec	BrL	0.25217391304347825
79813	Syn	BrL	0.24444444444444444
79814	Rec	BrL	0.4188034188034188
79815	Rec	BrL	0.3728813559322034
79816	Rec	BrL	0.29245283018867924
79817	Rec	BrL	0.2885906040268457
79818	Rec	BrL	0.4557823129251701
79819	Rec	BrL	0.23478260869565215
79820	Syn	BrL	0.13333333333333333
79821	Rec	BrL	0.6358381502890174
79822	Rec	BrL	0.34
79823	Rec	BrL	0.1643835616438356
79824	Rec	BrL	0.2037735849056604
79825	Rec	BrL	0.3787234042553192
79826	Syn	BrL	0.3006535947712418
79827	Syn	BrL	0.3023255813953488
79828	Rec	BrL	0.3829787234042553
79829	Syn	BrL	0.08673469387755102
79830	Rec	BrL	0.20603015075376885
79831	Rec	BrL	0.2272727272727273
79832	Syn	BrL	0.32653061224489793
79833	Rec	BrL	0.6181818181818182
79834	Syn	BrL	0.7924528301886793
79835	Rec	BrL	0.36893203883495146
79836	Rec	BrL	0.16666666666666666
79837	Rec	BrL	0.043478260869565216
79838	Rec	BrL	0.325
79839	Syn	BrL	0.29523809523809524
79840	Rec	BrL	0.14213197969543148
79841	Rec	BrL	0.5251141552511416
79842	Rec	BrL	0.04621848739495799
79843	Rec	BrL	0.7375886524822695
79844	Rec	BrL	0.7988165680473372
79845	Rec	BrL	0.6047904191616766
79846	Syn	BrL	0.5240963855421686
79847	Rec	BrL	0.12307692307692307
79848	Rec	BrL	0.06192660550458716
79849	Rec	BrL	0.4125200642054575
79850	Rec	BrL	0.2218798151001541
79851	Rec	BrL	0.7560975609756098
79852	Rec	BrL	0.34328358208955223
79853	Rec	BrL	0.2222222222222222
79854	Rec	BrL	0.4107142857142857
79855	Syn	BrL	0.2
79856	Syn	BrL	0.25742574257425743
79857	Rec	BrL	0.3132530120481928
79858	Rec	BrL	0.6837606837606838
79859	Syn	BrL	0.4628099173553719
79860	Rec	BrL	0.21823204419889505
79861	Rec	BrL	0.28193832599118945
79862	Rec	BrL	0.6763285024154589
79863	Syn	BrL	0.12429378531073447
79864	Rec	BrL	0.5911602209944752
79865	Rec	BrL	0.20952380952380956
79866	Rec	BrL	0.13368983957219252
79867	Syn	BrL	0.25
79868	Rec	BrL	0.6151419558359621
79869	Rec	BrL	0.27422680412371137
79870	Rec	BrL	0.15833333333333333
79871	Rec	BrL	0.17258883248730966
79872	Rec	BrL	0.6973684210526315
79873	Syn	BrL	0.4728434504792332
79874	Syn	BrL	0.05
79875	Rec	BrL	0.5
79876	Rec	BrL	0.4335664335664336
79877	Syn	BrL	0.40540540540540543
79878	Syn	BrL	0.4029850746268657
79879	Rec	BrL	0.14331210191082802
79880	Rec	BrL	0.3494228751311648
79881	Syn	BrL	0.26425855513307983
79882	Rec	BrL	0.4309392265193371
79883	Rec	BrL	0.07936507936507936
79884	Rec	BrL	0.2608695652173913
79885	Rec	BrL	0.1869918699186992
79886	Rec	BrL	0.2032520325203252
79887	Syn	BrL	0.22641509433962265
79888	Rec	BrL	0.15789473684210525
79889	Rec	BrL	0.18243243243243246
79890	Rec	BrL	0.2733812949640288
79891	Syn	BrL	0.25874125874125875
79892	Rec	BrL	0.1377952755905512
79893	Syn	BrL	0.19830508474576272
79894	Rec	BrL	0.23679727427597955
79895	Rec	BrL	0.043478260869565216
79896	Rec	BrL	0.8911007025761124
79897	Rec	BrL	0.04716981132075472
79898	Rec	BrL	0.9268292682926829
79899	Rec	BrL	0.6614525139664804
79900	Rec	BrL	0.2886133032694476
79901	Rec	BrL	0.1761904761904762
79902	Rec	BrL	0.4705188679245283
79903	Rec	BrL	0.7718204488778054
79904	Rec	BrL	0.3939024390243903
79905	Rec	BrL	0.9178571428571428
79906	Rec	BrL	0.8280739934711643
79907	Rec	BrL	0.396600566572238
79908	Rec	BrL	0.8208955223880597
79909	Rec	BrL	0.36475409836065575
79910	Rec	BrL	0.07065217391304347
79911	Rec	BrL	0.9348198970840479
79912	Rec	BrL	0.8392204628501827
79913	Rec	BrL	0.7843137254901961
79914	Rec	BrL	0.5387596899224806
79915	Rec	BrL	0.6078431372549019
79916	Rec	BrL	0.4700854700854701
79917	Rec	BrL	0.0815822002472188
79918	Rec	BrL	0.6952010376134891
79919	Rec	BrL	0.8057395143487859
79920	Rec	BrL	0.1258660508083141
79921	Rec	BrL	0.5904761904761905
79922	Rec	BrL	0.02715466351829988
79923	Syn	BrL	0.07494407158836687
79924	Rec	BrL	0.20069204152249132
79925	Rec	BrL	0.4468784227820373
79926	Syn	BrL	0.08586956521739131
79927	Syn	BrL	0.048298572996706916
79928	Rec	BrL	0.4416243654822335
79929	Rec	BrL	0.4375
79930	Syn	BrL	0.0
79931	Rec	BrL	0.5128593040847201
79932	Rec	BrL	0.057416267942583726
79933	Syn	BrL	0.04880952380952381
79934	Syn	BrL	0.28205128205128205
79935	Syn	BrL	0.4230769230769231
79936	Rec	BrL	0.15151515151515152
79937	Rec	BrL	0.3849462365591398
79938	Rec	BrL	0.4236037934668072
79939	Rec	BrL	0.6553191489361702
79940	Rec	BrL	0.4691629955947136
79941	Rec	BrL	0.65
79942	Rec	BrL	0.05128205128205128
79943	Rec	BrL	0.037267080745341616
79944	Rec	BrL	0.03205128205128205
79945	Rec	BrL	0.006060606060606061
79946	Rec	BrL	0.2894736842105263
79947	Rec	BrL	0.13157894736842105
79948	Rec	BrL	0.1794871794871795
79949	Rec	BrL	0.13513513513513514
79950	Rec	BrL	0.10526315789473684
79951	Rec	BrL	0.32608695652173914
79952	Rec	BrL	0.319672131147541
79953	Rec	BrL	0.16326530612244894
79954	Rec	BrL	0.18811881188118806
79955	Rec	BrL	0.5566037735849056
79956	Rec	BrL	0.5555555555555556
79957	Rec	BrL	0.18987341772151897
79958	Syn	BrL	0.1686746987951807
79959	Syn	BrL	0.2
79960	Rec	BrL	0.304093567251462
79961	Rec	BrL	0.3955223880597015
79962	Rec	BrL	0.5838926174496645
79963	Rec	BrL	0.2964824120603015
79964	Rec	BrL	0.3991228070175439
79965	Rec	BrL	0.6686507936507936
79966	Rec	BrL	0.24511545293072826
79967	Rec	BrL	0.2281021897810219
79968	Syn	BrL	0.2042360060514372
79969	Syn	BrL	0.28851963746223563
79970	Rec	BrL	0.5809352517985612
79971	Rec	BrL	0.5316455696202531
79972	Rec	BrL	0.4084507042253521
79973	Rec	BrL	0.2519685039370079
79974	Syn	BrL	0.14492753623188406
79975	Rec	BrL	0.4375
79976	Syn	BrL	0.12244897959183673
79977	Rec	BrL	0.5862068965517241
79978	Rec	BrL	0.2435897435897436
79979	Rec	BrL	0.0
79980	Rec	BrL	0.323943661971831
79981	Syn	BrL	0.25
79982	Rec	BrL	0.1375
79983	Syn	BrL	0.1574074074074074
79984	Syn	BrL	0.3478260869565217
79985	Rec	BrL	0.04166666666666666
79986	Syn	BrL	0.23243243243243245
79987	Rec	BrL	0.3958333333333333
79988	Syn	BrL	0.4521739130434783
79989	Rec	BrL	0.3137254901960784
79990	Syn	BrL	0.1887755102040816
79991	Syn	BrL	0.078125
79992	Rec	BrL	0.2529182879377432
79993	Rec	BrL	0.4213333333333333
79994	Syn	BrL	0.2318840579710145
79995	Rec	BrL	0.13859275053304904
79996	Rec	BrL	0.1540041067761807
79997	Rec	BrL	0.7645429362880887
79998	Rec	BrL	0.4444444444444444
79999	Rec	BrL	0.372093023255814
80000	Rec	BrL	0.2003257328990228
80001	Rec	BrL	0.2222222222222222
80002	Rec	BrL	0.3461538461538461
80003	Rec	BrL	0.18181818181818185
80004	Rec	BrL	0.2307692307692308
80005	Rec	BrL	0.25390625
80006	Rec	BrL	0.1863013698630137
80007	Rec	BrL	0.2711864406779661
80008	Syn	BrL	0.20408163265306126
80009	Rec	BrL	0.6416510318949343
80010	Rec	BrL	0.1425531914893617
80011	Rec	BrL	0.569327731092437
80012	Syn	BrL	0.13641755634638195
80013	Rec	BrL	0.13821138211382114
80014	Rec	BrL	0.425
80015	Rec	BrL	0.010752688172043013
80016	Syn	BrL	0.0055248618784530384
80017	Rec	BrL	0.7098214285714286
80018	Syn	BrL	0.11834319526627217
80019	Rec	BrL	0.6818181818181818
80020	Rec	BrL	0.20647773279352227
80021	Rec	BrL	0.1935483870967742
80022	Rec	BrL	0.1357142857142857
80023	Syn	BrL	0.2
80024	Syn	BrL	0.1869918699186992
80025	Syn	BrL	0.6981132075471698
80026	Rec	BrL	0.2368421052631579
80027	Rec	BrL	0.15819209039548024
80028	Rec	BrL	0.3701067615658363
80029	Rec	BrL	0.12154696132596685
80030	Rec	BrL	0.2857142857142857
80031	Rec	BrL	0.3424657534246575
80032	Rec	BrL	0.2272727272727273
80033	Rec	BrL	0.24770642201834864
80034	Syn	BrL	0.1346153846153846
