	Effect	variable	value
5137	Rec	WNN_ef	0.020922570016474462
5138	Rec	WNN_ef	0.014964788732394362
5139	Rec	WNN_ef	0.002074688796680498
5140	Rec	WNN_ef	0.005025125628140704
5141	Syn	WNN_ef	0.0028929604628736747
5142	Rec	WNN_ef	0.005752636625119847
5143	Rec	WNN_ef	0.0
5144	Rec	WNN_ef	0.003009781790820165
5145	Rec	WNN_ef	0.006915629322268326
5146	Rec	WNN_ef	0.0015015015015015015
5147	Rec	WNN_ef	0.0015105740181268882
5148	Rec	WNN_ef	0.0016742770167427702
5149	Rec	WNN_ef	0.007687379884689301
5150	Rec	WNN_ef	0.0003892565200467108
5151	Rec	WNN_ef	0.002360717658168083
5152	Rec	WNN_ef	0.00033624747814391386
5153	Rec	WNN_ef	0.017271157167530225
5154	Rec	WNN_ef	0.00251098556183302
5155	Rec	WNN_ef	0.023047375160051217
5156	Rec	WNN_ef	0.0
5157	Rec	WNN_ef	0.0029791459781529296
5158	Rec	WNN_ef	0.008333333333333333
5159	Rec	WNN_ef	0.0
5160	Rec	WNN_ef	0.0008756567425569178
5161	Syn	WNN_ef	0.00038314176245210735
5162	Rec	WNN_ef	0.03176620076238882
5163	Rec	WNN_ef	0.0011895321173671688
5164	Syn	WNN_ef	0.008316008316008316
5165	Rec	WNN_ef	0.0027972027972027968
5166	Rec	WNN_ef	0.0036205648081100647
5167	Rec	WNN_ef	0.0
5168	Syn	WNN_ef	0.0018115942028985507
5169	Syn	WNN_ef	0.0
5170	Syn	WNN_ef	0.02876106194690265
5171	Rec	WNN_ef	0.0033444816053511705
5172	Rec	WNN_ef	0.0020100502512562816
5173	Rec	WNN_ef	0.0008110300081103001
5174	Syn	WNN_ef	0.0009718172983479103
5175	Rec	WNN_ef	0.013628620102214651
5176	Syn	WNN_ef	0.0040677966101694924
5177	Rec	WNN_ef	0.0034667507091081
5178	Rec	WNN_ef	0.0062370062370062365
5179	Rec	WNN_ef	0.008097165991902834
5180	Rec	WNN_ef	0.005755395683453238
5181	Rec	WNN_ef	0.0015873015873015873
5182	Rec	WNN_ef	0.02568218298555377
5183	Syn	WNN_ef	0.0015772870662460567
5184	Syn	WNN_ef	0.00078125
5185	Syn	WNN_ef	0.0
5186	Rec	WNN_ef	0.001964636542239685
5187	Rec	WNN_ef	0.0041258380608561115
5188	Rec	WNN_ef	0.005494505494505495
5189	Rec	WNN_ef	0.030920590302178495
5190	Rec	WNN_ef	0.01879699248120301
5191	Rec	WNN_ef	0.0018744142455482664
5192	Syn	WNN_ef	0.0
5193	Syn	WNN_ef	0.002489626556016597
5194	Rec	WNN_ef	0.13526970954356846
5195	Rec	WNN_ef	0.0006830601092896175
5196	Rec	WNN_ef	0.014008620689655173
5197	Rec	WNN_ef	0.009345794392523364
5198	Rec	WNN_ef	0.0025188916876574307
5199	Rec	WNN_ef	0.0008431703204047218
5200	Rec	WNN_ef	0.005244755244755245
5201	Syn	WNN_ef	0.0037105751391465678
5202	Syn	WNN_ef	0.036764705882352935
5203	Rec	WNN_ef	0.00558659217877095
5204	Syn	WNN_ef	0.0009643201542912248
5205	Rec	WNN_ef	0.0005991611743559018
5206	Rec	WNN_ef	0.011276681433749495
5207	Rec	WNN_ef	0.0053452441971150325
5208	Rec	WNN_ef	0.011261261261261259
5209	Rec	WNN_ef	0.001126126126126126
5210	Rec	WNN_ef	0.003703703703703704
5211	Rec	WNN_ef	0.0
5212	Syn	WNN_ef	0.003785488958990536
5213	Syn	WNN_ef	0.01932367149758454
5214	Syn	WNN_ef	0.00028793550244745177
5215	Rec	WNN_ef	0.0024717514124293787
5216	Rec	WNN_ef	0.0012175324675324675
5217	Rec	WNN_ef	0.0
5218	Rec	WNN_ef	0.005471956224350204
5219	Syn	WNN_ef	0.005628847845206684
5220	Rec	WNN_ef	0.0042458747466949725
5221	Rec	WNN_ef	0.007757199650926014
5222	Rec	WNN_ef	0.014190317195325543
5223	Rec	WNN_ef	0.0223463687150838
5224	Rec	WNN_ef	0.007677543186180422
5225	Rec	WNN_ef	0.015321154979375369
5226	Rec	WNN_ef	0.0024958402662229612
5227	Rec	WNN_ef	0.02261904761904762
5228	Rec	WNN_ef	0.0
5229	Syn	WNN_ef	0.0011282437006393381
5230	Rec	WNN_ef	0.013299784327821713
5231	Rec	WNN_ef	0.0050568900126422255
5232	Syn	WNN_ef	0.0013729977116704805
5233	Rec	WNN_ef	0.30346820809248554
5234	Rec	WNN_ef	0.012863534675615212
5235	Rec	WNN_ef	0.006355932203389831
5236	Rec	WNN_ef	0.0035304501323918797
5237	Rec	WNN_ef	0.0
5238	Rec	WNN_ef	0.006638503319251659
5239	Rec	WNN_ef	0.0099009900990099
5240	Rec	WNN_ef	0.0
5241	Rec	WNN_ef	0.0
5242	Rec	WNN_ef	0.001366120218579235
5243	Syn	WNN_ef	0.001345895020188425
5244	Rec	WNN_ef	0.0031512605042016808
5245	Syn	WNN_ef	0.002061855670103093
5246	Rec	WNN_ef	0.0133071223347951
5247	Rec	WNN_ef	0.01660079051383399
5248	Rec	WNN_ef	0.0
5249	Rec	WNN_ef	0.001463057790782736
5250	Rec	WNN_ef	0.0
5251	Syn	WNN_ef	0.0
5252	Rec	WNN_ef	0.0
5253	Syn	WNN_ef	0.004469273743016759
5254	Rec	WNN_ef	0.005747126436781609
5255	Syn	WNN_ef	0.0
5256	Rec	WNN_ef	0.0035169988276670576
5257	Rec	WNN_ef	0.0
5258	Rec	WNN_ef	0.003908431044109436
5259	Syn	WNN_ef	0.004866180048661801
5260	Rec	WNN_ef	0.0024762690879075525
5261	Rec	WNN_ef	0.011623080116230802
5262	Rec	WNN_ef	0.006875
5263	Rec	WNN_ef	0.006329113924050633
5264	Rec	WNN_ef	0.007438016528925621
5265	Rec	WNN_ef	0.002564102564102564
5266	Syn	WNN_ef	0.005535055350553504
5267	Syn	WNN_ef	0.0
5268	Rec	WNN_ef	0.011299435028248588
5269	Syn	WNN_ef	0.002331002331002331
5270	Rec	WNN_ef	0.0018796992481203009
5271	Rec	WNN_ef	0.0
5272	Rec	WNN_ef	0.0009861932938856016
5273	Rec	WNN_ef	0.0036496350364963507
5274	Rec	WNN_ef	0.0012682308180088776
5275	Rec	WNN_ef	0.008290816326530613
5276	Rec	WNN_ef	0.003115264797507788
5277	Rec	WNN_ef	0.003182030884417408
5278	Syn	WNN_ef	0.00309535696455317
5279	Rec	WNN_ef	0.0044906641455920585
5280	Rec	WNN_ef	0.002325581395348837
5281	Rec	WNN_ef	0.002861230329041488
5282	Rec	WNN_ef	0.00129366106080207
5283	Rec	WNN_ef	0.0009157509157509159
5284	Syn	WNN_ef	0.003015075376884422
5285	Rec	WNN_ef	0.003094378545642084
5286	Rec	WNN_ef	0.0004649000464900047
5287	Rec	WNN_ef	0.002727768685215494
5288	Syn	WNN_ef	0.0
5289	Rec	WNN_ef	0.0
5290	Syn	WNN_ef	0.0
5291	Rec	WNN_ef	0.0
5292	Rec	WNN_ef	0.0024549918166939444
5293	Rec	WNN_ef	0.0035714285714285718
5294	Rec	WNN_ef	0.012408759124087593
5295	Rec	WNN_ef	0.0072273324572930345
5296	Rec	WNN_ef	0.002419842710223836
5297	Rec	WNN_ef	0.0
5298	Rec	WNN_ef	0.0
5299	Rec	WNN_ef	0.04229195088676671
5300	Rec	WNN_ef	0.00048100048100048096
5301	Rec	WNN_ef	0.0023166023166023165
5302	Rec	WNN_ef	0.0
5303	Rec	WNN_ef	0.0019569471624266144
5304	Rec	WNN_ef	0.02773467804499612
5305	Rec	WNN_ef	0.0019125029882859192
5306	Syn	WNN_ef	0.0040650406504065045
5307	Rec	WNN_ef	0.004306969459671104
5308	Rec	WNN_ef	0.003869541182974019
5309	Syn	WNN_ef	0.001272264631043257
5310	Rec	WNN_ef	0.05218855218855219
5311	Rec	WNN_ef	0.005151688609044075
5312	Rec	WNN_ef	0.0028632784538296352
5313	Rec	WNN_ef	0.014126394052044609
5314	Rec	WNN_ef	0.006871035940803382
5315	Rec	WNN_ef	0.0
5316	Rec	WNN_ef	0.001023541453428864
5317	Rec	WNN_ef	0.0009233610341643582
5318	Syn	WNN_ef	0.0021645021645021645
5319	Rec	WNN_ef	0.00234192037470726
5320	Syn	WNN_ef	0.004640371229698376
5321	Rec	WNN_ef	0.008097165991902834
5322	Syn	WNN_ef	0.0
5323	Rec	WNN_ef	0.0028855402372555306
5324	Rec	WNN_ef	0.002588996763754045
5325	Rec	WNN_ef	0.0030796304443466787
5326	Rec	WNN_ef	0.003789673140691616
5327	Rec	WNN_ef	0.0040687620791374215
5328	Syn	WNN_ef	0.0160844681270969
5329	Rec	WNN_ef	0.1935417523652818
5330	Syn	WNN_ef	0.036009581948844765
5331	Syn	WNN_ef	0.034188702863401664
5332	Rec	WNN_ef	0.0136327817178881
5333	Rec	WNN_ef	0.00314825414997138
5334	Syn	WNN_ef	0.002088409328228333
5335	Syn	WNN_ef	0.0055248618784530384
5336	Rec	WNN_ef	0.0023923444976076554
5337	Rec	WNN_ef	0.001124859392575928
5338	Rec	WNN_ef	0.0
5339	Rec	WNN_ef	0.0107421875
5340	Rec	WNN_ef	0.2966549951575654
5341	Rec	WNN_ef	0.0024390243902439024
5342	Rec	WNN_ef	0.0
5343	Rec	WNN_ef	0.0
5344	Rec	WNN_ef	0.0
5345	Rec	WNN_ef	0.007131537242472266
5346	Rec	WNN_ef	0.013521457965902409
5347	Syn	WNN_ef	0.012971698113207548
5348	Rec	WNN_ef	0.008347245409015025
5349	Rec	WNN_ef	0.1471821145784816
5350	Rec	WNN_ef	0.029864253393665163
5351	Rec	WNN_ef	0.029542097488921712
5352	Rec	WNN_ef	0.025032938076416336
5353	Rec	WNN_ef	0.0022333891680625354
5354	Syn	WNN_ef	0.011249259917110715
5355	Rec	WNN_ef	0.0
5356	Syn	WNN_ef	0.001962708537782139
5357	Rec	WNN_ef	0.009794319294809013
5358	Rec	WNN_ef	0.002790697674418605
5359	Rec	WNN_ef	0.005686433793663688
5360	Rec	WNN_ef	0.005050505050505051
5361	Syn	WNN_ef	0.002277904328018223
5362	Rec	WNN_ef	0.025835866261398176
5363	Syn	WNN_ef	0.0009074410163339383
5364	Rec	WNN_ef	0.007117437722419929
5365	Rec	WNN_ef	0.0
5366	Syn	WNN_ef	0.00558659217877095
5367	Rec	WNN_ef	0.016713091922005572
5368	Syn	WNN_ef	0.009668508287292816
5369	Rec	WNN_ef	0.006825938566552901
5370	Rec	WNN_ef	0.09015777610818933
5371	Rec	WNN_ef	0.0036101083032490976
5372	Rec	WNN_ef	0.0
5373	Rec	WNN_ef	0.08620689655172414
5374	Rec	WNN_ef	0.002679169457468185
5375	Syn	WNN_ef	0.002082986168971838
5376	Rec	WNN_ef	0.004411764705882353
5377	Rec	WNN_ef	0.07831149927219798
5378	Rec	WNN_ef	0.003461405330564209
5379	Rec	WNN_ef	0.08928571428571429
5380	Rec	WNN_ef	0.02130841121495327
5381	Rec	WNN_ef	0.04349269588313413
5382	Rec	WNN_ef	0.0
5383	Rec	WNN_ef	0.0016778523489932886
5384	Rec	WNN_ef	0.003706823925863522
5385	Rec	WNN_ef	0.0025393600812595226
5386	Rec	WNN_ef	0.004219409282700422
5387	Syn	WNN_ef	0.024189114898295762
5388	Syn	WNN_ef	0.03225806451612903
5389	Rec	WNN_ef	0.002129925452609159
5390	Rec	WNN_ef	0.00422832980972516
5391	Syn	WNN_ef	0.0
5392	Syn	WNN_ef	0.004313443565780014
5393	Rec	WNN_ef	0.001985440105890139
5394	Rec	WNN_ef	0.006651884700665189
5395	Syn	WNN_ef	0.0023809523809523807
5396	Rec	WNN_ef	0.004909983633387889
5397	Rec	WNN_ef	0.0015444015444015446
5398	Rec	WNN_ef	0.0006269592476489029
5399	Rec	WNN_ef	0.005380476556495004
5400	Syn	WNN_ef	0.000744047619047619
5401	Rec	WNN_ef	0.07370393504059962
5402	Syn	WNN_ef	0.00954653937947494
5403	Syn	WNN_ef	0.0029513034923757987
5404	Rec	WNN_ef	0.009291521486643438
5405	Rec	WNN_ef	0.0014316392269148176
5406	Rec	WNN_ef	0.002148997134670487
5407	Rec	WNN_ef	0.003469812630117973
5408	Rec	WNN_ef	0.004524886877828055
5409	Syn	WNN_ef	0.001026694045174538
5410	Syn	WNN_ef	0.0016299918500407495
5411	Rec	WNN_ef	0.014473684210526316
5412	Rec	WNN_ef	0.010456273764258554
5413	Rec	WNN_ef	0.0025278058645096056
5414	Rec	WNN_ef	0.036259541984732815
5415	Rec	WNN_ef	0.02376137512639029
5416	Rec	WNN_ef	0.22304283604135894
5417	Rec	WNN_ef	0.06296296296296296
5418	Rec	WNN_ef	0.002296738631143776
5419	Rec	WNN_ef	0.009361233480176213
5420	Rec	WNN_ef	0.026423957721667644
5421	Rec	WNN_ef	0.0033670033670033673
5422	Syn	WNN_ef	0.0009287925696594428
5423	Syn	WNN_ef	0.034356390288593684
5424	Syn	WNN_ef	0.013001083423618637
5425	Rec	WNN_ef	0.0008275862068965517
5426	Rec	WNN_ef	0.004537384099427895
5427	Syn	WNN_ef	0.0013623978201634875
5428	Rec	WNN_ef	0.00022794620469569185
5429	Rec	WNN_ef	0.0008064516129032258
5430	Rec	WNN_ef	0.0008828073273008168
5431	Rec	WNN_ef	0.0008917954815695602
5432	Rec	WNN_ef	0.003901170351105332
5433	Rec	WNN_ef	0.0014814814814814814
5434	Rec	WNN_ef	0.0006808510638297872
5435	Rec	WNN_ef	0.0028430345653149783
5436	Syn	WNN_ef	0.0
5437	Syn	WNN_ef	0.005030181086519115
5438	Rec	WNN_ef	0.008982035928143712
5439	Rec	WNN_ef	0.06641366223908918
5440	Rec	WNN_ef	0.0017931858936043035
5441	Syn	WNN_ef	0.004225352112676056
5442	Rec	WNN_ef	0.001761338617349185
5443	Syn	WNN_ef	0.005235602094240838
5444	Syn	WNN_ef	0.0012057877813504824
5445	Rec	WNN_ef	0.003183446080382013
5446	Rec	WNN_ef	0.005604857543204111
5447	Rec	WNN_ef	0.006421232876712328
5448	Syn	WNN_ef	0.005574614065180103
5449	Syn	WNN_ef	0.010040907400520641
5450	Rec	WNN_ef	0.0009737098344693283
5451	Rec	WNN_ef	0.047183098591549295
5452	Rec	WNN_ef	0.0036630036630036634
5453	Rec	WNN_ef	0.008741258741258742
5454	Rec	WNN_ef	0.02219835302542069
5455	Syn	WNN_ef	0.00186219739292365
5456	Rec	WNN_ef	0.0029239766081871343
5457	Rec	WNN_ef	0.007431874483897605
5458	Rec	WNN_ef	0.0043140638481449535
5459	Rec	WNN_ef	0.0103708359522313
5460	Syn	WNN_ef	0.0007917656373713379
5461	Rec	WNN_ef	0.0022371364653243847
5462	Rec	WNN_ef	0.0
5463	Syn	WNN_ef	0.0038910505836575885
5464	Rec	WNN_ef	0.002150537634408602
5465	Rec	WNN_ef	0.0016515276630883564
5466	Syn	WNN_ef	0.017704517704517704
5467	Rec	WNN_ef	0.0
5468	Rec	WNN_ef	0.003654970760233918
5469	Rec	WNN_ef	0.024861878453038676
5470	Rec	WNN_ef	0.0
5471	Rec	WNN_ef	0.0011587485515643105
5472	Syn	WNN_ef	0.0
5473	Rec	WNN_ef	0.09602194787379972
5474	Syn	WNN_ef	0.01635930993456276
5475	Rec	WNN_ef	0.01936619718309859
5476	Rec	WNN_ef	0.001201923076923077
5477	Rec	WNN_ef	0.0013764624913971096
5478	Syn	WNN_ef	0.0012322858903265556
5479	Syn	WNN_ef	0.0018115942028985507
5480	Rec	WNN_ef	0.004594180704441043
5481	Rec	WNN_ef	0.01444043321299639
5482	Syn	WNN_ef	0.006825938566552901
5483	Rec	WNN_ef	0.001160092807424594
5484	Rec	WNN_ef	0.038596491228070184
5485	Rec	WNN_ef	0.00992063492063492
5486	Rec	WNN_ef	0.012858555885262116
5487	Rec	WNN_ef	0.005813953488372093
5488	Syn	WNN_ef	0.0005132591958939265
5489	Rec	WNN_ef	0.001890359168241966
5490	Rec	WNN_ef	0.021231422505307854
5491	Syn	WNN_ef	0.004078857919782461
5492	Rec	WNN_ef	0.009510869565217392
5493	Rec	WNN_ef	0.0032546786004882017
5494	Rec	WNN_ef	0.002014775016789792
5495	Rec	WNN_ef	0.0008726003490401396
5496	Rec	WNN_ef	0.0008849557522123895
5497	Rec	WNN_ef	0.0017590149516270891
5498	Syn	WNN_ef	0.0
5499	Rec	WNN_ef	0.03160040774719674
5500	Rec	WNN_ef	0.01282051282051282
5501	Syn	WNN_ef	0.0069513406156901675
5502	Rec	WNN_ef	0.009027081243731194
5503	Rec	WNN_ef	0.048087431693989074
5504	Rec	WNN_ef	0.013173652694610778
5505	Rec	WNN_ef	0.007374631268436578
5506	Rec	WNN_ef	0.0017094017094017096
5507	Syn	WNN_ef	0.026539278131634817
5508	Rec	WNN_ef	0.0
5509	Syn	WNN_ef	0.0019323671497584538
5510	Rec	WNN_ef	0.006570302233902759
5511	Rec	WNN_ef	0.004798464491362764
5512	Syn	WNN_ef	0.015859030837004406
5513	Syn	WNN_ef	0.002631578947368421
5514	Syn	WNN_ef	0.0044014084507042256
5515	Rec	WNN_ef	0.0043859649122807015
5516	Rec	WNN_ef	0.012067578439259857
5517	Rec	WNN_ef	0.0810938236680811
5518	Syn	WNN_ef	0.0
5519	Rec	WNN_ef	0.039377289377289376
5520	Rec	WNN_ef	0.002373887240356083
5521	Syn	WNN_ef	0.0
5522	Rec	WNN_ef	0.0006618133686300463
5523	Rec	WNN_ef	0.0012942191544434854
5524	Rec	WNN_ef	0.002296211251435132
5525	Rec	WNN_ef	0.13728963684676704
5526	Rec	WNN_ef	0.004848484848484849
5527	Syn	WNN_ef	0.002145922746781116
5528	Rec	WNN_ef	0.00423728813559322
5529	Rec	WNN_ef	0.0008755289654166059
5530	Rec	WNN_ef	0.001321003963011889
5531	Rec	WNN_ef	0.0025377320689194604
5532	Rec	WNN_ef	0.002605595172792101
5533	Syn	WNN_ef	0.0006663890045814244
5534	Rec	WNN_ef	0.00043122035360068997
5535	Rec	WNN_ef	0.0030211480362537764
5536	Rec	WNN_ef	0.0033647375504710637
5537	Syn	WNN_ef	0.020234986945169717
5538	Syn	WNN_ef	0.031001371742112482
5539	Rec	WNN_ef	0.004662643993417444
5540	Rec	WNN_ef	0.008994276369582993
5541	Rec	WNN_ef	0.044375644994840036
5542	Rec	WNN_ef	0.0215343203230148
5543	Rec	WNN_ef	0.08567365801635267
5544	Syn	WNN_ef	0.01591320072332731
5545	Rec	WNN_ef	0.0072289156626506035
5546	Rec	WNN_ef	0.023504273504273504
5547	Rec	WNN_ef	0.02395209580838324
5548	Syn	WNN_ef	0.0018867924528301887
5549	Rec	WNN_ef	0.006479481641468682
5550	Rec	WNN_ef	0.003821656050955414
5551	Rec	WNN_ef	0.0
5552	Rec	WNN_ef	0.0
5553	Rec	WNN_ef	0.14809590973201692
5554	Rec	WNN_ef	0.0225
5555	Rec	WNN_ef	0.014084507042253518
5556	Syn	WNN_ef	0.0
5557	Rec	WNN_ef	0.034786641929499075
5558	Rec	WNN_ef	0.015898251192368842
5559	Rec	WNN_ef	0.011544011544011544
5560	Syn	WNN_ef	0.0
5561	Syn	WNN_ef	0.001673406777297448
5562	Rec	WNN_ef	0.0020760347735824572
5563	Rec	WNN_ef	0.002544188537761114
5564	Syn	WNN_ef	0.001658124811576726
5565	Rec	WNN_ef	0.0034337443421258
5566	Rec	WNN_ef	0.0121765601217656
5567	Rec	WNN_ef	0.008928571428571428
5568	Syn	WNN_ef	0.005135730007336757
5569	Rec	WNN_ef	0.2141036533559898
5570	Rec	WNN_ef	0.13212435233160622
5571	Syn	WNN_ef	0.0
5572	Syn	WNN_ef	0.0
5573	Syn	WNN_ef	0.0017746228926353148
5574	Syn	WNN_ef	0.0017311021350259663
5575	Rec	WNN_ef	0.0
5576	Rec	WNN_ef	0.0
5577	Rec	WNN_ef	0.010240655401945723
5578	Rec	WNN_ef	0.0003661662394727206
5579	Rec	WNN_ef	0.0054753608760577405
5580	Syn	WNN_ef	0.0008787346221441124
5581	Rec	WNN_ef	0.0
5582	Rec	WNN_ef	0.0017953321364452427
5583	Rec	WNN_ef	0.00042589437819420784
5584	Rec	WNN_ef	0.016837782340862424
5585	Rec	WNN_ef	0.007683278198698111
5586	Rec	WNN_ef	0.06726013847675569
5587	Rec	WNN_ef	0.0017035775127768314
5588	Rec	WNN_ef	0.054000000000000006
5589	Rec	WNN_ef	0.06227106227106227
5590	Rec	WNN_ef	0.00684931506849315
5591	Syn	WNN_ef	0.0
5592	Rec	WNN_ef	0.0017889087656529515
5593	Rec	WNN_ef	0.002798507462686567
5594	Rec	WNN_ef	0.007583965330444205
5595	Rec	WNN_ef	0.002136752136752137
5596	Rec	WNN_ef	0.0084985835694051
5597	Rec	WNN_ef	0.0008
5598	Rec	WNN_ef	0.0075
5599	Syn	WNN_ef	0.014778325123152709
5600	Rec	WNN_ef	0.002976190476190476
5601	Rec	WNN_ef	0.003066857493355142
5602	Rec	WNN_ef	0.006944444444444444
5603	Rec	WNN_ef	0.07812203003231324
5604	Syn	WNN_ef	0.00400962309542903
5605	Rec	WNN_ef	0.002452984464431725
5606	Syn	WNN_ef	0.007092198581560284
5607	Rec	WNN_ef	0.011670313639679068
5608	Syn	WNN_ef	0.002911208151382824
5609	Rec	WNN_ef	0.010436432637571158
5610	Rec	WNN_ef	0.0
5611	Rec	WNN_ef	0.0058972198820556035
5612	Rec	WNN_ef	0.024249004705030764
5613	Syn	WNN_ef	0.0008547008547008548
5614	Rec	WNN_ef	0.0014194464158978
5615	Syn	WNN_ef	0.003395585738539898
5616	Syn	WNN_ef	0.019477054429028817
5617	Rec	WNN_ef	0.002835985504962975
5618	Rec	WNN_ef	0.06934306569343067
5619	Syn	WNN_ef	0.0
5620	Rec	WNN_ef	0.001401541695865452
5621	Rec	WNN_ef	0.010344827586206895
5622	Rec	WNN_ef	0.00032509752925877764
5623	Rec	WNN_ef	0.01275272161741835
5624	Rec	WNN_ef	0.0016474464579901151
5625	Syn	WNN_ef	0.011294765840220386
5626	Rec	WNN_ef	0.003308519437551696
5627	Syn	WNN_ef	0.011811023622047244
5628	Rec	WNN_ef	0.00419287211740042
5629	Rec	WNN_ef	0.006480317245381565
5630	Rec	WNN_ef	0.006056129985228951
5631	Syn	WNN_ef	0.0
5632	Syn	WNN_ef	0.007099391480730223
5633	Syn	WNN_ef	0.0011723329425556855
5634	Rec	WNN_ef	0.012003693444136656
5635	Rec	WNN_ef	0.0006574621959237344
5636	Rec	WNN_ef	0.007203667321545514
5637	Syn	WNN_ef	0.0037987948650772853
5638	Rec	WNN_ef	0.0007727975270479134
5639	Rec	WNN_ef	0.07468879668049792
5640	Syn	WNN_ef	0.0008203445447087777
5641	Rec	WNN_ef	0.04572396274343776
5642	Rec	WNN_ef	0.06973180076628352
5643	Rec	WNN_ef	0.1274685816876122
5644	Syn	WNN_ef	0.2431011826544021
5645	Rec	WNN_ef	0.01079913606911447
5646	Rec	WNN_ef	0.0026159988985267795
5647	Syn	WNN_ef	0.005235602094240838
5648	Rec	WNN_ef	0.0016207455429497568
5649	Rec	WNN_ef	0.0259946949602122
5650	Syn	WNN_ef	0.0025662959794696323
5651	Rec	WNN_ef	0.0018170805572380374
5652	Rec	WNN_ef	0.0005017561465127947
5653	Rec	WNN_ef	0.0014104372355430185
5654	Syn	WNN_ef	0.0012072434607645875
5655	Rec	WNN_ef	0.002060793405461102
5656	Rec	WNN_ef	0.04474142940151075
5657	Syn	WNN_ef	0.027570361860999426
5658	Rec	WNN_ef	0.0
5659	Rec	WNN_ef	0.00032206119162640903
5660	Rec	WNN_ef	0.004487179487179487
5661	Rec	WNN_ef	0.0364963503649635
5662	Rec	WNN_ef	0.0054127198917456034
5663	Rec	WNN_ef	0.034805890227576984
5664	Rec	WNN_ef	0.015686274509803918
5665	Rec	WNN_ef	0.0028901734104046237
5666	Rec	WNN_ef	0.004824259131633356
5667	Rec	WNN_ef	0.0019821605550049554
5668	Rec	WNN_ef	0.07711757269279393
5669	Syn	WNN_ef	0.0
5670	Rec	WNN_ef	0.039743589743589734
5671	Syn	WNN_ef	0.04968152866242039
5672	Syn	WNN_ef	0.05031091011871114
5673	Rec	WNN_ef	0.0166189111747851
5674	Rec	WNN_ef	0.0
5675	Rec	WNN_ef	0.0038314176245210726
5676	Rec	WNN_ef	0.002664298401420959
5677	Rec	WNN_ef	0.0
5678	Syn	WNN_ef	0.0012903225806451613
5679	Syn	WNN_ef	0.0
5680	Rec	WNN_ef	0.0012437810945273634
5681	Rec	WNN_ef	0.0
5682	Rec	WNN_ef	0.023391812865497075
5683	Rec	WNN_ef	0.014150943396226415
5684	Rec	WNN_ef	0.003492433061699651
5685	Rec	WNN_ef	0.1148491879350348
5686	Rec	WNN_ef	0.009019165727170236
5687	Rec	WNN_ef	0.005868544600938967
5688	Rec	WNN_ef	0.003073376872839032
5689	Rec	WNN_ef	0.0
5690	Rec	WNN_ef	0.0
5691	Syn	WNN_ef	0.007230255839822023
5692	Syn	WNN_ef	0.007625272331154684
5693	Rec	WNN_ef	0.00862533692722372
5694	Rec	WNN_ef	0.004076878276062901
5695	Rec	WNN_ef	0.0005627462014631403
5696	Rec	WNN_ef	0.001314060446780552
5697	Syn	WNN_ef	0.0014114326040931544
5698	Rec	WNN_ef	0.0018018018018018016
5699	Rec	WNN_ef	0.02223398623610376
5700	Rec	WNN_ef	0.008652205703144041
5701	Rec	WNN_ef	0.0
5702	Rec	WNN_ef	0.0004662004662004662
5703	Rec	WNN_ef	0.0
5704	Syn	WNN_ef	0.0
5705	Rec	WNN_ef	0.013994910941475829
5706	Syn	WNN_ef	0.001590808661069377
5707	Rec	WNN_ef	0.0026854338364663394
5708	Rec	WNN_ef	0.0014448257178977786
5709	Rec	WNN_ef	0.002266190185653273
5710	Rec	WNN_ef	0.10622044379774463
5711	Rec	WNN_ef	0.0054303556882975825
5712	Rec	WNN_ef	0.004661365505895256
5713	Rec	WNN_ef	0.0018196706396142296
5714	Rec	WNN_ef	0.0012520868113522535
5715	Rec	WNN_ef	0.005736636245110821
5716	Rec	WNN_ef	0.00880296884439458
5717	Rec	WNN_ef	0.024799042243885752
5718	Rec	WNN_ef	0.007147162662533369
5719	Rec	WNN_ef	0.014852752880921897
5720	Rec	WNN_ef	0.12416611074049365
5721	Syn	WNN_ef	0.003289196255376571
5722	Rec	WNN_ef	0.0009002373352974875
5723	Syn	WNN_ef	0.0010748243075651095
5724	Rec	WNN_ef	0.0063889810819780955
5725	Rec	WNN_ef	0.00461053142441155
5726	Rec	WNN_ef	0.0012503907471084713
5727	Syn	WNN_ef	0.0009682104243989027
5728	Syn	WNN_ef	0.0033543958187066073
5729	Rec	WNN_ef	0.004832831563935985
5730	Rec	WNN_ef	0.003842380640941792
5731	Rec	WNN_ef	0.0008061265618702138
5732	Syn	WNN_ef	0.002038659015403201
5733	Rec	WNN_ef	0.0036163522012578617
5734	Rec	WNN_ef	0.003948967193195626
5735	Syn	WNN_ef	0.0
5736	Syn	WNN_ef	0.004177109440267335
5737	Rec	WNN_ef	0.002840909090909091
5738	Rec	WNN_ef	0.0010245901639344263
5739	Rec	WNN_ef	0.0031512605042016808
5740	Rec	WNN_ef	0.010752688172043013
5741	Rec	WNN_ef	0.04009819967266776
5742	Rec	WNN_ef	0.0014150943396226414
5743	Rec	WNN_ef	0.004882017900732303
5744	Rec	WNN_ef	0.06633499170812604
5745	Syn	WNN_ef	0.01356483993488877
5746	Rec	WNN_ef	0.03234937323089365
5747	Rec	WNN_ef	0.004662004662004662
5748	Rec	WNN_ef	0.08275862068965517
5749	Rec	WNN_ef	0.02619047619047619
5750	Syn	WNN_ef	0.005882352941176471
5751	Syn	WNN_ef	0.007326007326007327
5752	Rec	WNN_ef	0.12614431879375335
5753	Rec	WNN_ef	0.0029512270891581234
